"","Sample","WRS_Statistic","AB_Statistic","WRSAB_Max","VW_Statistic","Mood_Statistic","VWM_Max","Lepage","Cucconi","SLVM","Wilcoxon_p","VanWaerden_p","AnsariBradley_p","Mood_p"
"14",14,1.77894192569628,0.560367888729152,1.77894192569628,2.0131840060856,0.982374719391982,2.0131840060856,3.47864654571877,2.06484723215024,5.01796993165934,0.0757398158609546,0.0440989273599661,0.575161312204486,0.32556286190342
"15",15,0.349052288346603,0.00912533952076619,0.349052288346603,0.260565149692537,0.378353357206317,0.378353357206317,0.121920771821369,0.132494381454645,0.211045460143585,0.729338100571285,0.794396151239127,0.992717810683477,0.705154755491977
"16",16,1.54930226231036,2.08514008049506,2.08514008049506,1.5137484710778,2.21107364274219,2.21107364274219,6.74814665528695,3.64459207681461,7.18028108731958,0.122030040073268,0.130096981822546,0.0349925507284328,0.0269247290459813
"17",17,1.34415749635227,2.12800516219129,2.12800516219129,1.37558025585132,2.93393209413766,2.93393209413766,6.33516534531279,5.20735845400549,10.5001785732989,0.179870105488605,0.168963276279622,0.0333053777609369,0.00332531604485628
"18",18,2.81691320420066,1.7299722607263,2.81691320420066,3.22246162595905,2.03807313196977,3.22246162595905,10.9278040228825,6.04437104562853,14.5380010220357,0.00489327916023371,0.00127114570918043,0.0795197148054037,0.0413964884035665
"19",19,0.0428660704987056,1.01963662118876,1.01963662118876,0.163990897341199,0.870133662201327,0.870133662201327,1.04149633926924,0.379485045047947,0.784025604506664,0.96824780861153,0.869769071563972,0.307814694141065,0.383842320188258
"20",20,2.38519063703512,1.1727261986753,2.38519063703512,3.01599086008381,1.630010502461,3.01599086008381,7.06442111205942,4.17303430656658,11.7531351062422,0.0172080421090242,0.00256180623643216,0.231485178779332,0.102876172746118
"21",21,2.40049994792751,1.59525343253814,2.40049994792751,2.48655631097464,1.72676522360671,2.48655631097464,8.30723351402473,4.37205906872876,9.16468042510535,0.0165053038667538,0.0129001994160462,0.105481674269735,0.0839698734771367
"22",22,0.0336804839632687,0.254188733756078,0.254188733756078,0.205250822040432,0.433749174880622,0.433749174880622,0.0657462873685181,0.0946363608548106,0.230266246657894,0.975572608583806,0.837330338127125,0.799314928879026,0.664170985503585
"23",23,2.90264534519807,1.90143258751122,2.90264534519807,2.81330898033989,1.81521871056615,2.81330898033989,12.0407958848496,5.86018448359473,11.2097263860505,0.00373508142514449,0.0049041214400895,0.0542498117532211,0.0693058487357978
"24",24,1.75138516608997,1.85244392271553,1.85244392271553,1.80783183205274,1.79084982141434,1.80783183205274,6.49889848680568,3.13724654142989,6.47539901584295,0.0803947028572081,0.0706400703994774,0.0606718043868104,0.0731149207168025
"25",25,2.41274739664143,3.07716054260782,3.07716054260782,3.07486886194621,3.60628555771085,3.60628555771085,15.2902670049825,9.41332276187694,22.4601140419203,0.0159617163816801,0.00210628984428383,0.00193589677577921,0.000307898982155644
